Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
ecfed0aa-fac8-175d-4265-e317393f8341,1934-06-04,1997-01-13,999-42-9592,S99964002,X81893385X,Mr.,Gerry,Lacy,Corwin,,,S,white,nonhispanic,M,Clinton  Massachusetts  US,148 Ryan Station Apt 82,Boston,Massachusetts,Suffolk County,25025,02129,42.32915504581806,-71.1116431662833,325452.99,489668.13,1328
b4ac4066-6546-15a8-3d22-c47de8e65344,1974-08-14,,999-41-5571,S99962128,X8146556X,Mr.,Dion,Ernest,Heathcote,,,M,white,nonhispanic,M,Boston  Massachusetts  US,524 Reichert Rest,Taunton,Massachusetts,Bristol County,25005,02780,41.85530433868931,-70.9870586134478,112730.84,669755.47,633372
eb4ff9d9-2124-b86c-7b5f-ea39f88b48f9,1958-10-18,,999-42-6156,S99923359,X20903697X,Mrs.,Casey,Verlie,Lebsack,,Cruickshank,M,white,nonhispanic,F,Needham  Massachusetts  US,257 Kiehn Ranch,Littleton,Massachusetts,Middlesex County,,00000,42.535343769145115,-71.51028109130378,637061.47,274844.18,49358
c53e2edd-9c2a-ff7f-185a-3f792cfbb79a,2003-01-08,,999-58-6085,S99937451,X42587810X,Ms.,Ruthanne,Neva,Gottlieb,,,,white,hispanic,F,Oak Bluffs  Massachusetts  US,1095 McLaughlin Burg Unit 33,Beverly,Massachusetts,Essex County,25009,01915,42.52980830494526,-70.86092917807171,218867.56,4573.53,92636
29d986c8-2a35-c695-422a-7e868323c09d,1971-10-26,,999-39-6590,S99982584,X6884642X,Mr.,Steve,Olin,Zieme,,,M,white,nonhispanic,M,Marblehead  Massachusetts  US,775 Howell Lock Suite 47,Fitchburg,Massachusetts,Worcester County,25027,01420,42.64397216680334,-71.78845998327793,92432.80,90828.09,127801
69c284c6-561a-22d7-0844-1cdccb2af043,1949-08-20,,999-47-9484,S99913599,X1743715X,Mr.,Tyree,Granville,Conroy,,,M,white,nonhispanic,M,Boston  Massachusetts  US,133 Durgan Trace Suite 82,Tisbury,Massachusetts,Dukes County,,00000,41.42749233853563,-70.57393916451349,244603.12,126671.20,46706
21c4065b-e420-535f-f6ba-3717c47f85db,1917-09-01,,999-83-9956,S99987402,X33451291X,Mrs.,Hilaria,Betsey,Bradtke,,Lynch,W,white,nonhispanic,F,South Hadley  Massachusetts  US,371 Kautzer Burg Unit 96,Rochester,Massachusetts,Plymouth County,,00000,41.77370105410871,-70.81872624476875,1314230.66,450067.11,72852
29474fdb-7d5a-593c-56af-cd40ac12c738,1984-02-17,,999-60-2264,S99989485,X58023274X,Mrs.,Moriah,,O'Hara,,Lynch,M,white,nonhispanic,F,Medfield  Massachusetts  US,729 Wyman Plaza,Braintree,Massachusetts,Norfolk County,25021,02184,42.16926457066039,-70.98807196378876,125652.98,269121.12,126048
81af0deb-a4bc-203e-1344-dcc5257be563,1970-08-29,,999-47-2919,S99994464,X72241992X,Mrs.,Sean,Bennie,Halvorson,,Flatley,M,black,hispanic,F,Wakefield  Massachusetts  US,925 Runolfsdottir Center Suite 93,Springfield,Massachusetts,Hampden County,25013,01151,42.1673724829914,-72.63622773349034,498527.38,136065.56,44642
5afea6f0-d773-8aef-a2eb-db43b74008b8,1960-11-22,,999-52-2301,S99942091,X16603049X,Mr.,Olen,Branden,Jast,,,D,white,nonhispanic,M,Mansfield  Massachusetts  US,319 Jakubowski Heights Apt 65,Millis,Massachusetts,Norfolk County,,00000,42.15166629443508,-71.39969786367016,255099.04,78426.12,74962
c1724a9e-8b6a-c90e-7243-8ef915c53328,2010-10-10,,999-40-5690,,,,Coretta,Jada,Bernier,,,,white,nonhispanic,F,Boston  Massachusetts  US,957 Hessel Parade Suite 74,Medford,Massachusetts,Middlesex County,25017,02145,42.42762655207658,-71.15556366016507,42817.66,8573.32,46307
954e4f60-2bbc-23b9-d87e-da9ef358f168,1983-09-12,,999-51-5477,S99954179,X69227261X,Mrs.,María,Susana,Pabón,,Peralta,M,white,hispanic,F,San Salvador  El Salvador  SV,154 Rice Loaf,Beverly,Massachusetts,Essex County,25009,01915,42.566590519300185,-70.91630564310552,281303.17,480915.73,143941
59bf8f29-4476-1276-d20f-07db3ee35f40,1999-11-05,,999-60-8472,S99934636,X69594349X,Ms.,Enda,,Mann,,,,white,nonhispanic,F,Haverhill  Massachusetts  US,123 Abshire Promenade Apt 68,Hubbardston,Massachusetts,Worcester County,,00000,42.51825290870181,-72.04621296195623,88297.73,129009.52,126106
7fdac515-3fee-1da0-ceee-a6c20ca3c413,1934-06-04,2020-06-08,999-50-6200,S99992168,X39864484X,Mr.,Jermaine,,Homenick,,,W,white,nonhispanic,M,Brockton  Massachusetts  US,864 Ondricka Ramp Apt 92,Boston,Massachusetts,Suffolk County,25025,02203,42.363191486822586,-70.9959459173645,16149.23,367819.70,1328
55af41a5-01dd-a5b9-8679-58139b9e4d17,1983-12-09,,999-79-1311,S99983901,X51040406X,Ms.,Marinda,,Grant,,,S,white,nonhispanic,F,Winchester  Massachusetts  US,823 Rodriguez Gate Unit 56,Monson,Massachusetts,Hampden County,,00000,42.05333022728845,-72.33312967425594,305675.39,278444.87,49158
8316970f-9e8d-e8c6-bda5-bf1e6ca09af9,1977-07-30,,999-45-2368,S99951062,X33859630X,Mrs.,Benita,Catherina,Ziemann,,Hammes,D,white,nonhispanic,F,Boxford  Massachusetts  US,524 Cormier Ferry,Brockton,Massachusetts,Plymouth County,25023,02302,42.040283923188206,-71.06661231387281,520248.65,631512.67,53398
50934bc0-43cb-c478-f267-f087b528a914,1993-09-16,,999-20-9668,S99999449,X4144037X,Ms.,Georgeann,Claudie,Corwin,,,S,white,nonhispanic,F,Boston  Massachusetts  US,240 Grimes Crossing Suite 63,Pepperell,Massachusetts,Middlesex County,25017,01463,42.665622554499436,-71.58579101628996,124236.61,204400.37,127608
f19189db-3a41-b261-299b-edd571b1eded,1986-09-08,,999-51-7761,S99914187,X13854398X,Mr.,Cole,Dana,Smith,,,S,white,nonhispanic,M,Milford  Massachusetts  US,640 Schmeler Dam Unit 40,Westfield,Massachusetts,Hampden County,25013,01086,42.16482809709788,-72.79734617512734,86503.16,2878.94,121876
50841766-9c18-441c-fbfc-cf03baf08dbd,1967-04-09,,999-76-3870,S99978010,X65081894X,Mr.,Julio,Jerónimo,Noriega,,,D,white,hispanic,M,Bogota  Bogota  CO,472 Bradtke Mall Apt 89,Waltham,Massachusetts,Middlesex County,25017,02451,42.424362635036545,-71.23567252264456,59244.25,751146.94,8368
2cc60b56-2540-9964-808c-a11105889a62,1918-12-14,1997-06-26,999-55-6235,S99916418,X48223105X,Mr.,Asa,Raleigh,Flatley,,,M,black,nonhispanic,M,Mattapoisett  Massachusetts  US,808 Schulist Road Suite 16,Worcester,Massachusetts,Worcester County,25027,01583,42.250245870812854,-71.74545965398327,137505.24,596345.78,466259
3de15c8a-3850-d90d-fe70-92f6ddd3cdd4,1985-07-15,,999-94-5606,S99940529,X35411286X,Mr.,Waylon,Marcellus,Heaney,,,D,white,nonhispanic,M,Somerville  Massachusetts  US,911 Pacocha Passage,Attleboro,Massachusetts,Bristol County,44007,02861,41.92990361634088,-71.33547128840046,69674.78,0.00,64604
5206a79c-37df-4e71-8958-24abb5a48324,1954-08-31,,999-43-9377,S99962891,X41316315X,Mr.,Harold,Fabian,Hamill,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,315 Hoppe Bridge,Ware,Massachusetts,Hampshire County,25015,01082,42.29227427083593,-72.24434800772235,11870.45,253474.01,10899
fa3dd246-af9e-c159-61e9-94078c678307,1962-04-11,,999-56-2323,S99922123,X10802687X,Mrs.,Valeria,Brigette,Blanda,,Leuschke,M,white,nonhispanic,F,Chelmsford  Massachusetts  US,151 Funk Viaduct,Burlington,Massachusetts,Middlesex County,25017,01730,42.54768594760253,-71.19970864324128,707101.79,351790.92,68136
96b7e4a3-88c9-8efe-fe73-c6e67278436e,1992-10-13,,999-42-6089,S99959224,X64238520X,Mr.,Frederick,Jamey,Gaylord,,,M,white,nonhispanic,M,Chelsea  Massachusetts  US,395 Crist Gateway Suite 99,Worcester,Massachusetts,Worcester County,25027,01583,42.29873067946017,-71.85325118457693,5732.84,85016.98,21178
60550485-fd5c-096a-ad31-3c0beb57a487,1955-02-11,,999-32-4969,S99935487,X41992698X,Mr.,Rudolph,Zachary,Koch,,,M,black,nonhispanic,M,Boston  Massachusetts  US,210 Beatty Tunnel Suite 7,Lowell,Massachusetts,Middlesex County,25017,01850,42.671472353528834,-71.30602322223133,238709.18,148084.42,30103
6a72a161-c4ca-4f85-cd83-5bdbf8dff446,1934-06-04,2001-07-20,999-93-3032,S99974958,X71386042X,Mr.,Lupe,Taylor,Treutel,,,M,white,nonhispanic,M,Ashburnham  Massachusetts  US,946 Cruickshank Forge,Boston,Massachusetts,Suffolk County,25025,02130,42.39987005139768,-70.96972223953455,246652.06,537095.79,1328
fd24c02c-eee9-3fff-b3e9-992757ba3c79,2001-07-10,,999-30-2491,S99950757,X11703271X,Mr.,Enrique,,Pollich,,,,white,nonhispanic,M,Bellingham  Massachusetts  US,941 Torphy Park,Deerfield,Massachusetts,Franklin County,25011,01342,42.476455235092324,-72.56682979714044,43212.86,6011.42,56796
398271eb-7039-dec0-0e87-d9aafbee4cbe,1965-09-05,,999-42-1153,S99915401,X6041129X,Mrs.,Virginia,Antonia,Rojas,,Galarza,M,white,hispanic,F,Juarez  Chihuahua  MX,487 Waelchi Ramp,Bliss Corner,Massachusetts,Bristol County,,00000,41.62104967005141,-70.97052757581899,635323.24,491080.65,271
51c8a919-7f83-8296-181d-ab47713ee908,2016-07-12,,999-65-1256,,,,Reina,Madalene,Tromp,,,,white,nonhispanic,F,East Douglas  Massachusetts  US,106 Hammes Lodge Apt 59,Plainville,Massachusetts,Norfolk County,,00000,41.97798633527513,-71.35406888825817,3053.46,22002.65,12251
2324a0d6-70e4-c117-94e6-ba45ce09f52d,1970-01-15,,999-40-6654,S99916812,X72215710X,Mr.,Philip,,Graham,,,M,white,nonhispanic,M,Burlington  Massachusetts  US,302 Deckow Trafficway,Medford,Massachusetts,Middlesex County,25017,02155,42.37457539262989,-71.0691298277279,112343.16,47407.88,58936
be72d435-eeaa-e219-c441-3f7b0856d98b,2018-03-28,,999-61-4331,,,,Youlanda,Vernia,Hegmann,,,,white,nonhispanic,F,Dennis  Massachusetts  US,719 Eichmann Terrace Unit 11,Milford,Massachusetts,Worcester County,25027,01757,42.14936195603532,-71.53967028561833,13747.54,0.00,67899
336f4050-affe-686d-38a8-11cf6165b01e,1962-10-22,,999-71-7000,S99924486,X63737820X,Mrs.,Fay,Brook,Wehner,,Halvorson,D,white,nonhispanic,F,Lynn  Massachusetts  US,339 Buckridge Rest Unit 97,New Bedford,Massachusetts,Bristol County,25005,02745,41.67832139452487,-70.86557569579445,522226.64,726840.98,323
d6803cb7-3c11-04d6-5090-eaccc9e0c0a7,1976-07-22,,999-63-8174,S99913472,X63840862X,Mrs.,Jana,Jenae,Nitzsche,,Kihn,M,white,nonhispanic,F,Marshfield  Massachusetts  US,771 Altenwerth Gateway Unit 22,Rockland,Massachusetts,Plymouth County,,00000,42.170395610858286,-70.9387743726912,759927.91,389633.88,40745
ca406fc0-3e6e-8e21-7953-94f0ff16ac9f,1995-04-16,,999-45-5926,S99915952,X71481373X,Ms.,Whitney,Milagro,Runolfsson,,,S,asian,nonhispanic,F,Holyoke  Massachusetts  US,212 Herman Wall,Chelsea,Massachusetts,Suffolk County,25017,02149,42.41035993277135,-70.95769803588011,454148.62,77916.02,62973
b921045d-f897-d51b-3b82-2c8760db3bbb,2010-01-05,,999-82-3854,,,,Darline,Quyen,Medhurst,,,,black,nonhispanic,F,Great Barrington  Massachusetts  US,759 Marquardt Vale Suite 55,Boston,Massachusetts,Suffolk County,25025,02203,42.35998183299757,-71.12603461568031,18240.63,428753.59,111349
177f5180-fd6c-6c79-835a-df900edce38f,1926-01-08,,999-67-1897,S99973123,X68039881X,Mrs.,Alla,,Gislason,,Skiles,D,asian,nonhispanic,F,Brookline  Massachusetts  US,1048 Crist Bypass Unit 30,Lowell,Massachusetts,Middlesex County,25017,01854,42.620145557268586,-71.3282895988241,54959.33,2008932.89,17756
b4c61874-b8b5-d6b2-4d5e-35129ca236a3,1995-06-16,,999-85-4450,S99941041,X55396144X,Mrs.,Gracia,Sima,Hudson,,Romaguera,M,white,nonhispanic,F,Whitman  Massachusetts  US,428 Bechtelar Row,Swampscott,Massachusetts,Essex County,25009,01907,42.48577996059646,-70.9485208545102,112764.59,844961.44,39748
1ad1db67-4779-4d33-a030-93a066abd59d,1982-05-17,,999-99-9137,S99944616,X15928531X,Mr.,Everett,Kurt,Stracke,,,D,white,nonhispanic,M,Stoneham  Massachusetts  US,949 Ullrich Light,Framingham,Massachusetts,Middlesex County,25017,01701,42.29875392126434,-71.46247391974423,84004.54,724054.63,429830
469d3cff-2d21-0faf-870e-237cd157d1ed,1991-01-14,,999-38-5033,S99972404,X41661512X,Ms.,Tyler,Sara,Buckridge,,,S,white,nonhispanic,F,Leominster  Massachusetts  US,607 Schuppe Way,Fall River,Massachusetts,Bristol County,25005,02723,41.70435063959168,-71.13821775921643,9506.92,362063.08,8640
fde63e5c-1516-fac1-84e4-51360591f2e7,1993-08-19,,999-36-5019,S99981762,X63190781X,Mr.,Shelby,Lacy,Toy,,,M,white,nonhispanic,M,Plymouth  Massachusetts  US,135 Bartell Quay,Cambridge,Massachusetts,Middlesex County,25017,02142,42.40693314521816,-71.12916347031677,69687.50,596703.99,746701
4928aec0-b757-d5cf-b1e0-2ae09c4a9e69,2019-12-30,,999-88-4262,,,,Eloy,Connie,Treutel,,,,white,nonhispanic,M,Peabody  Massachusetts  US,578 Ferry Orchard Suite 59,Lowell,Massachusetts,Middlesex County,25017,01850,42.69816052000251,-71.34139430596359,8123.49,5898.78,63913
7417d855-5b7f-2e20-678c-281a8bbc7a6b,1998-03-10,,999-95-5551,S99984677,X63152825X,Mr.,Jay,Judson,Collins,,,,white,nonhispanic,M,Waltham  Massachusetts  US,496 Kling Branch Apt 21,Brookline,Massachusetts,Norfolk County,25021,02446,42.26775086301164,-71.20162443417388,18223.49,638932.46,41921
ae8395d3-27b6-c1ae-f810-73af8ad5848a,1934-06-04,,999-68-8162,S99943929,X86768446X,Mr.,Carl,Kurt,Brakus,,,M,white,nonhispanic,M,Falmouth  Massachusetts  US,825 Boehm Ramp Apt 73,Boston,Massachusetts,Suffolk County,25025,02152,42.20863437219933,-71.09851358862093,352606.59,620869.37,1328
52671327-0b42-cb4b-e509-14ff803fc7b3,2016-03-10,,999-63-7229,,,,Takisha,Carolin,Roberts,,,,hawaiian,nonhispanic,F,Arlington  Massachusetts  US,439 Ziemann Village,Brockton,Massachusetts,Plymouth County,25023,02302,42.0863511391889,-70.91427034801342,23172.07,0.00,99134
c606709f-0e46-55e9-4ab1-2a33250ba581,1982-08-18,,999-11-6119,S99918856,X2847015X,Mrs.,Juana,Adela,Rivera,,Arce,M,white,hispanic,F,Lima  Lima Province  PE,577 Stanton Burg Apt 98,Needham,Massachusetts,Norfolk County,25021,02494,42.313053969911074,-71.2154870747644,178196.26,258589.13,136247
7269b6be-76e8-3287-112d-1e83064b7e79,2013-02-14,,999-63-1168,,,,Ashley,,Treutel,,,,hawaiian,nonhispanic,M,Norwood  Massachusetts  US,578 Bradtke Lane Unit 57,Wareham,Massachusetts,Plymouth County,,00000,41.75314566319421,-70.67815106407164,1895.86,27887.05,16121
99a43c89-80eb-fe78-e3b7-475d1bb38c97,1945-06-17,,999-79-3038,S99981356,X67807738X,Mrs.,Britteny,,Terry,,Langosh,M,white,nonhispanic,F,Danvers  Massachusetts  US,853 Wintheiser Gardens,Natick,Massachusetts,Middlesex County,,00000,42.31293776344392,-71.39665029717567,1075782.35,289875.50,73545
73df75ee-c229-f839-4e7b-fae5858a7fc4,1986-08-01,,999-30-3988,S99988486,X19202951X,Mr.,Joel,Graham,Mayert,,,M,black,nonhispanic,M,Brockton  Massachusetts  US,1046 Crooks Bay Unit 89,Cambridge,Massachusetts,Middlesex County,25017,02140,42.34002919925347,-71.17066337122985,5684.68,58857.60,5746
30042c4a-8b25-8527-0348-db8097ceb327,1959-12-04,2008-04-20,999-50-2685,S99957806,X77917494X,Mrs.,Wanda,Aida,Lehner,,Mills,M,white,nonhispanic,F,Arlington  Massachusetts  US,468 Kozey Tunnel Suite 8,Northampton,Massachusetts,Hampshire County,25015,01063,42.293110135812,-72.69059363260104,368274.96,856964.57,462328
4597278b-e8bd-5c11-8421-ed2734644d1f,1967-07-06,,999-48-3832,S99933283,X78171499X,Mr.,Andrés,Luis Miguel,Meraz,,,M,asian,hispanic,M,Bogota  Bogota  CO,670 Ondricka Bypass Apt 23,Palmer,Massachusetts,Hampden County,25013,01009,42.15143830746728,-72.33111037832067,420347.42,444526.80,67197
2124a157-851c-5c96-505c-2101e46c6d1b,1981-03-23,,999-54-6247,S99926511,X70772550X,Mrs.,Adelle,Mercedez,Boyer,,Heathcote,D,asian,nonhispanic,F,Beijing  Beijing Municipality  CN,1062 Rohan Orchard Unit 84,Lawrence,Massachusetts,Essex County,25009,01840,42.71569167085651,-71.15219113877824,11171.82,448962.92,12915
385c3d9a-6b82-b129-5b68-0aa54e74e70d,1990-02-11,,999-30-2024,S99979669,X3134032X,Mrs.,Leida,,Murray,,Jacobi,M,black,nonhispanic,F,Watertown  Massachusetts  US,650 Kuvalis Street,Newton,Massachusetts,Middlesex County,25017,02460,42.31073520965361,-71.24614111871779,13670.08,556103.54,17090
83f9066d-4319-fb62-22b5-379bdb1a4fcc,1958-07-15,,999-44-5238,S99991751,X68620548X,Mr.,Rob,Enoch,Kreiger,,,W,white,nonhispanic,M,Lexington  Massachusetts  US,262 Pfannerstill Trace Unit 54,West Springfield,Massachusetts,Hampden County,25013,01089,42.10359753869658,-72.65967220136581,243483.57,508330.93,90595
8abe5ee3-1b96-886e-e7bb-870a8fd21901,1971-06-04,,999-20-4715,S99957047,X68772484X,Mr.,Kurt,Phillip,Satterfield,,,M,white,nonhispanic,M,Danvers  Massachusetts  US,568 Halvorson Tunnel Suite 10,Watertown,Massachusetts,Middlesex County,25017,02472,42.32461048296665,-71.12849997383368,17626.66,218657.76,6605
ba24c541-da2f-22d4-5315-eb7e3e84e527,1958-03-16,,999-39-5442,S99929187,X55947589X,Mr.,Rey,,Bayer,,,S,asian,nonhispanic,M,Somerville  Massachusetts  US,264 Nienow Harbor,Newton,Massachusetts,Middlesex County,25017,02460,42.33490137677986,-71.19997914999087,174562.50,95596.84,89027
32b40266-35a7-0932-2c36-2a319a597fe0,2021-04-04,,999-35-2991,,,,Odell,Alfonzo,Yost,,,,white,nonhispanic,M,Plymouth  Massachusetts  US,714 Effertz Trace,Foxborough,Massachusetts,Norfolk County,25021,02035,42.05835708567935,-71.21210687270599,16448.43,2782.13,678476
70fef675-b461-748f-d9d0-5f27051b339a,1958-03-30,,999-29-4075,S99923842,X35255185X,Mrs.,Pamila,Lorilee,Dicki,,Stokes,M,white,nonhispanic,F,Boston  Massachusetts  US,663 Trantow View Apt 51,Lynn,Massachusetts,Essex County,25009,01901,42.43382994231661,-71.02272496701553,14642.38,458334.46,12464
8696f8fa-b2f2-60e2-55fb-49e4ae9736b1,1989-01-09,,999-98-6688,S99915067,X21146619X,Mrs.,Ophelia,,Powlowski,,Walsh,M,white,nonhispanic,F,Walpole  Massachusetts  US,783 Weissnat Camp,Lawrence,Massachusetts,Essex County,25009,01841,42.75099139979749,-71.17093261334786,74746.99,520033.06,92691
f37ff610-4e9e-a7a1-5818-dcdedc224399,2007-09-06,,999-24-7985,S99922321,,,Candida,,Konopelski,,,,white,nonhispanic,F,Boston  Massachusetts  US,653 Ritchie Crossroad Suite 92,Reading,Massachusetts,Middlesex County,25017,01867,42.48879971834142,-71.13548727689472,33709.20,37323.15,141080
4e06d31b-d20d-35b4-32c6-8929492ff918,1967-02-11,2018-09-11,999-84-4785,S99989908,X83054772X,Mr.,Benjamin,Gilbert,Schiller,,,D,white,hispanic,M,Billerica  Massachusetts  US,530 Tillman Grove Apt 54,Framingham,Massachusetts,Middlesex County,25017,01701,42.27567276147405,-71.42332332166836,175407.59,34348.04,27186
f7cad7a2-da31-7886-3b18-3dc3df58bed8,1959-12-04,,999-97-8301,S99976723,X77474125X,Mrs.,Serafina,Stephany,O'Keefe,,Marquardt,D,white,nonhispanic,F,Braintree  Massachusetts  US,1086 Tremblay Lodge Apt 34,Northampton,Massachusetts,Hampshire County,25015,01063,42.282333576211876,-72.68145502830188,69537.60,1598688.74,462328
658944ae-abf3-691e-14eb-9c96ea3ca817,1957-12-23,2025-03-08,999-77-4454,S99939639,X1864634X,Mr.,Homero,Sancho,Crespo,,,D,white,hispanic,M,Lima  Lima Province  PE,377 Lockman Road,Swampscott,Massachusetts,Essex County,25009,01907,42.501625030019454,-70.89314635095103,501992.46,332662.90,67687
afad8487-1102-4bce-452f-2ab7fb304340,1975-10-07,,999-42-8050,S99911153,X7260691X,Mr.,Alfonso,Arden,Russel,,,D,white,nonhispanic,M,Medford  Massachusetts  US,225 Hackett Common Apt 39,Malden,Massachusetts,Middlesex County,25017,02155,42.46782426743002,-71.07352788987336,133514.36,10212.97,46120
547e9eb7-0328-b621-3cbd-36a16c233473,1963-11-10,,999-57-7798,S99953798,X46520650X,Mr.,Alden,Dwayne,Wintheiser,,,M,white,nonhispanic,M,Newton  Massachusetts  US,270 Hermiston Rest Apt 97,Webster,Massachusetts,Worcester County,25027,01570,42.009818656057824,-71.85084529552377,258630.55,0.00,51374
ca1dd393-1cd4-c95e-d839-e18d1fa37e9b,2003-08-27,,999-43-8871,S99992183,X74308063X,Ms.,Love,Chelsea,Volkman,,,,asian,nonhispanic,F,Westborough  Massachusetts  US,862 Davis Rue,Cambridge,Massachusetts,Middlesex County,25017,02141,42.43289136288439,-71.15786493089239,5706.05,136404.09,2056
24ef4084-0ca8-3623-2d60-57b371c044d1,2020-08-24,,999-86-1204,,,,Louis,Donn,Zieme,,,,white,nonhispanic,M,Marlborough  Massachusetts  US,720 Towne Avenue,Wilbraham,Massachusetts,Hampden County,25013,01095,42.13081276719836,-72.46024592637511,6191.65,5632.16,76337
d8940820-f7ea-a0b7-4bbb-a99b20cba095,1950-05-15,1991-06-22,999-40-6647,S99950218,X84023728X,Mr.,Nathaniel,Marty,Witting,,,S,white,nonhispanic,M,Andover  Massachusetts  US,191 Pagac Divide Unit 64,Pembroke,Massachusetts,Plymouth County,,00000,42.029153684579825,-70.7617286078536,101445.40,0.00,47342
8ff5b93b-6dd5-c251-053b-666ebb1a5896,2013-09-14,,999-23-2721,,,,Pablo,Boris,Stamm,,,,native,nonhispanic,M,Boston  Massachusetts  US,116 Osinski Byway Unit 1,Lowell,Massachusetts,Middlesex County,25017,01854,42.657084841225995,-71.35673227741897,13875.51,41751.26,123861
1ab37eba-6349-4c11-95c1-fcc8793ebfcb,1965-06-04,,999-69-8764,S99939025,X11446845X,Ms.,Marilu,Ángela,Gallardo,,,S,black,hispanic,F,Juarez  Chihuahua  MX,665 O'Keefe Alley Apt 14,Boston,Massachusetts,Suffolk County,25025,02136,42.31589753628616,-71.19128430747871,640191.96,152053.01,110342
eaa1d1b8-ccf0-dcd3-ac1e-305ed62e5163,1996-02-15,,999-56-8197,S99960186,X71027496X,Mrs.,Tabitha,Zandra,Wyman,,O'Kon,M,white,nonhispanic,F,Mansfield Center  Massachusetts  US,251 Torp Green,Dartmouth,Massachusetts,Bristol County,,00000,41.551825075259394,-70.9610315919991,361716.11,0.00,114654
03a28efa-0a6e-1c4b-26cc-5e814b7de314,1961-07-21,2008-11-03,999-58-8720,S99994040,X27688856X,Mrs.,Luanna,Florentina,Mitchell,,Ferry,D,black,hispanic,F,Barnstable  Massachusetts  US,1078 Morar Course Apt 45,Boston,Massachusetts,Suffolk County,25025,02125,42.35169747477915,-71.08378247709165,64603.83,2099161.80,21855
0e4a038b-bb6b-323a-af45-62830103481f,1967-02-11,,999-29-5384,S99936955,X8118789X,Mr.,Chung,,Armstrong,,,S,white,hispanic,M,Plymouth  Massachusetts  US,937 Schuppe Frontage road,Framingham,Massachusetts,Middlesex County,25017,01702,42.35430488859616,-71.46291098890812,329214.81,251758.54,27186
d3631c7a-d648-1eec-f485-5defa3fac038,1984-11-21,,999-18-9794,S99952509,X48669139X,Mr.,Wyatt,Marvin,Bartoletti,,,M,white,nonhispanic,M,Falmouth  Massachusetts  US,658 Price Loaf,Cambridge,Massachusetts,Middlesex County,25017,02472,42.40886883531315,-71.1277269436766,114823.74,10322.31,186912
0bc8a128-1cd2-672f-0df2-e317e50fc550,2003-12-09,,999-73-6103,S99946596,X63345852X,Ms.,Madlyn,,Parisian,,,,white,nonhispanic,F,Dennis  Massachusetts  US,314 Marks Crossroad,Gloucester,Massachusetts,Essex County,25009,01930,42.6299628808379,-70.69808013695155,4891.70,86680.34,17897
ada6bc09-8cc9-3927-e8a7-33157bff1b9d,1996-11-08,,999-28-3350,S99959220,X4921622X,Mr.,Jermaine,Norris,Crist,,,M,white,nonhispanic,M,Boston  Massachusetts  US,380 Hickle Ranch,Marlborough,Massachusetts,Middlesex County,25017,01752,42.35283713549277,-71.49811090506695,67869.04,3585.28,97432
34b8e3a9-3923-560a-5b75-f500d5647b3e,1957-12-23,,999-49-9565,S99938008,X45354207X,Mr.,Luis Miguel,César,Huerta,,,M,white,hispanic,M,Bogota  Bogota  CO,415 Mraz Promenade,Swampscott,Massachusetts,Essex County,25009,01907,42.49501449833314,-70.89906706717568,160614.90,90750.07,67687
26109606-b9da-b326-bdb9-89aac0958dd6,2012-12-20,,999-10-5836,,,,Michal,Damon,Hirthe,,,,asian,nonhispanic,M,Shanghai  Shanghai Municipality  CN,694 Orn Avenue Apt 69,Woburn,Massachusetts,Middlesex County,25017,01801,42.481845747628164,-71.14329263005338,30673.28,11479.19,168680
467799e7-0c04-f1b6-a980-e7895fe177f0,1990-02-27,,999-76-1022,S99970622,X6215147X,Mrs.,Julieann,Earleen,Carter,,Gutmann,D,white,nonhispanic,F,Pepperell  Massachusetts  US,767 Lakin Burg,Tyngsborough,Massachusetts,Middlesex County,,00000,42.68746558471652,-71.43871930461728,239006.27,745872.91,127338
23dc0291-6da6-7359-c5f7-bab3f2ab5e37,2000-08-17,,999-89-4932,S99931983,X86184321X,Ms.,Noelle,Tennie,Wolf,,,,white,nonhispanic,F,Fitchburg  Massachusetts  US,311 Heller Port Suite 73,Bliss Corner,Massachusetts,Bristol County,,00000,41.643631373265535,-70.94772120763541,70939.03,187039.87,29904
ff398fc0-a59d-468e-d8a7-46969455ec51,1960-12-25,1998-05-23,999-12-6594,S99913767,X31675512X,Mr.,Mariano,Landon,Walsh,,,M,white,nonhispanic,M,Brockton  Massachusetts  US,448 Runolfsson Spur Apt 27,Ayer,Massachusetts,Middlesex County,25027,01434,42.582455584244194,-71.57389020488134,7468.28,107899.95,15206
7c5a050f-f17e-4b6e-ea9d-32408d0ffea6,1995-06-19,,999-40-3445,S99995844,X79367600X,Mrs.,Gussie,,Trantow,,Ortiz,M,black,nonhispanic,F,Boston  Massachusetts  US,543 Bednar Grove,Revere,Massachusetts,Suffolk County,25025,02151,42.466098863054626,-70.99403891486203,127296.11,424284.99,26934
